donor_id,gender,age,income_bracket,employment_status,signup_channel,home_center_id,distance_to_center_km,first_donation_date
40697,F,61,30-60k,employed,referral,13,6.95,2023-06-17
40698,M,41,<30k,employed,walk-in,34,0.54,2023-02-05
40699,M,27,30-60k,student,online,10,0.5,2024-04-04
40700,M,50,30-60k,employed,referral,36,2.85,2024-03-07
40701,F,53,30-60k,student,walk-in,23,8.79,2024-01-28
40702,F,45,60-100k,student,referral,14,10.93,2024-07-15
40703,F,24,<30k,employed,walk-in,17,8.91,2023-04-08
40704,M,41,100k+,retired,walk-in,27,8.88,2023-10-19
40705,F,22,60-100k,unemployed,walk-in,18,10.33,2024-11-22
40706,M,39,<30k,student,online,5,25.87,2024-12-28
40707,M,45,30-60k,employed,online,12,4.06,2024-06-20
40708,M,59,100k+,employed,referral,8,3.87,2023-07-22
40709,M,29,30-60k,student,referral,4,3.83,2023-10-17
40710,F,42,60-100k,unemployed,online,5,7.3,2024-11-21
40711,F,45,60-100k,student,online,29,5.94,2024-02-03
40712,F,66,60-100k,student,online,4,6.94,2024-04-24
40713,M,59,100k+,employed,walk-in,32,6.52,2023-02-15
40714,F,19,60-100k,unemployed,referral,31,11.78,2023-11-17
40715,F,59,60-100k,employed,online,15,16.11,2023-03-30
40716,M,44,30-60k,student,online,8,16.99,2023-11-05
40717,F,61,<30k,employed,online,37,25.7,2023-04-19
40718,M,44,100k+,employed,referral,27,4.22,2023-10-10
40719,M,36,<30k,employed,online,36,11.96,2023-10-29
40720,M,27,30-60k,employed,online,4,17.5,2024-03-27
40721,M,49,30-60k,student,online,29,17.0,2023-10-21
40722,F,57,30-60k,unemployed,online,3,15.67,2024-08-18
40723,F,36,<30k,student,online,34,9.61,2024-10-20
40724,F,28,60-100k,employed,walk-in,22,11.17,2023-03-25
40725,M,61,<30k,employed,walk-in,21,8.37,2023-03-09
40726,F,50,30-60k,employed,referral,1,2.82,2024-09-01
40727,F,51,60-100k,student,online,26,14.33,2023-12-04
40728,F,29,60-100k,retired,referral,19,5.39,2024-01-08
40729,F,25,100k+,student,online,26,16.79,2023-08-10
40730,F,33,<30k,unemployed,online,19,2.33,2023-08-17
40731,M,36,60-100k,employed,walk-in,16,7.12,2023-01-12
40732,F,22,30-60k,unemployed,walk-in,21,11.37,2024-03-09
40733,F,63,60-100k,employed,online,23,10.6,2024-03-15
40734,M,55,30-60k,student,walk-in,27,11.98,2024-04-18
40735,M,42,<30k,employed,walk-in,10,10.92,2023-05-01
40736,F,62,<30k,retired,online,35,2.55,2024-06-10
40737,M,48,60-100k,student,walk-in,5,2.7,2024-02-11
40738,M,59,30-60k,employed,online,24,5.19,2024-11-10
40739,F,43,30-60k,unemployed,online,5,22.62,2024-01-30
40740,F,62,60-100k,employed,walk-in,38,6.11,2024-05-26
40741,F,44,30-60k,student,referral,12,14.04,2024-12-19
40742,M,62,<30k,employed,online,19,9.42,2023-03-04
40743,M,33,30-60k,employed,referral,39,20.17,2024-07-28
40744,M,44,100k+,employed,walk-in,22,32.1,2024-07-05
40745,M,38,60-100k,retired,online,5,2.77,2024-04-26
40746,F,36,<30k,unemployed,walk-in,22,18.51,2023-12-11
40747,F,37,100k+,retired,online,9,4.91,2024-10-13
40748,F,34,<30k,employed,referral,23,4.9,2023-05-23
40749,F,68,<30k,employed,referral,20,3.36,2023-05-30
40750,F,53,30-60k,unemployed,online,2,16.0,2023-02-19
40751,M,58,30-60k,employed,referral,10,8.86,2024-02-26
40752,F,69,<30k,unemployed,online,20,5.77,2023-02-25
40753,F,66,30-60k,employed,walk-in,25,3.66,2023-03-31
40754,M,56,60-100k,student,online,33,7.12,2023-08-05
40755,F,39,30-60k,employed,walk-in,36,10.24,2024-05-04
40756,F,42,30-60k,employed,online,1,9.41,2024-12-18
40757,M,56,30-60k,employed,walk-in,22,5.49,2024-05-13
40758,F,56,30-60k,unemployed,online,5,7.84,2024-04-23
40759,M,21,<30k,employed,online,40,11.54,2024-11-30
40760,M,38,30-60k,employed,online,40,7.68,2024-04-21
40761,M,59,60-100k,unemployed,online,32,12.68,2024-09-10
40762,F,65,30-60k,student,online,19,5.87,2024-01-14
40763,Other,40,30-60k,employed,referral,15,1.96,2024-04-30
40764,M,28,30-60k,employed,online,32,6.17,2023-11-10
40765,M,24,60-100k,unemployed,online,31,6.72,2023-01-01
40766,M,38,60-100k,unemployed,online,22,10.83,2023-11-06
40767,F,48,<30k,student,walk-in,14,11.53,2023-05-23
40768,M,67,30-60k,employed,online,25,11.85,2023-05-27
40769,M,42,<30k,retired,online,34,12.96,2024-09-17
40770,F,57,100k+,retired,online,10,13.95,2024-04-06
40771,F,40,30-60k,student,walk-in,20,17.0,2024-02-06
40772,M,52,<30k,unemployed,online,9,35.4,2023-07-17
40773,M,41,30-60k,student,online,28,2.84,2024-05-12
40774,M,49,30-60k,student,walk-in,1,20.96,2023-06-07
40775,F,26,<30k,unemployed,walk-in,40,4.5,2024-09-29
40776,F,34,60-100k,student,referral,25,9.03,2024-03-31
40777,M,32,<30k,employed,walk-in,26,16.46,2023-12-12
40778,M,48,30-60k,employed,online,18,9.11,2024-01-21
40779,F,56,30-60k,student,online,17,14.42,2024-11-07
40780,M,51,30-60k,employed,online,26,3.66,2023-09-16
40781,M,31,30-60k,student,online,35,11.86,2023-02-21
40782,F,40,30-60k,employed,online,5,2.62,2023-01-20
40783,F,59,<30k,employed,walk-in,2,7.08,2023-08-09
40784,M,64,30-60k,employed,online,34,1.99,2024-05-11
40785,M,58,30-60k,employed,online,40,4.82,2023-08-15
40786,F,39,30-60k,employed,walk-in,40,16.19,2024-05-15
40787,M,19,30-60k,employed,referral,38,6.27,2024-12-27
40788,M,60,100k+,unemployed,online,35,21.18,2024-04-24
40789,F,53,30-60k,employed,walk-in,17,3.43,2023-06-05
40790,F,25,30-60k,student,walk-in,37,4.06,2024-05-15
40791,F,36,30-60k,employed,walk-in,35,7.07,2024-05-17
40792,F,61,<30k,employed,online,36,20.23,2024-10-12
40793,F,56,60-100k,retired,online,40,1.96,2024-05-02
40794,F,50,60-100k,retired,walk-in,2,2.13,2023-04-09
40795,F,68,30-60k,employed,walk-in,11,4.63,2023-06-25
40796,M,60,30-60k,employed,online,26,17.69,2023-11-02
40797,F,39,<30k,employed,walk-in,39,9.64,2023-02-12
40798,M,65,100k+,employed,online,24,5.81,2023-06-01
40799,F,24,60-100k,employed,online,11,9.81,2024-06-03
40800,M,20,<30k,unemployed,referral,40,17.79,2023-01-09
40801,M,59,<30k,employed,walk-in,11,8.91,2023-09-18
40802,M,36,<30k,employed,referral,26,12.37,2023-02-01
40803,M,29,30-60k,employed,online,15,1.42,2023-04-02
40804,M,34,30-60k,employed,online,40,5.68,2024-07-06
40805,F,54,60-100k,employed,online,21,2.9,2024-12-25
40806,M,21,30-60k,employed,online,27,3.18,2023-01-18
40807,M,55,<30k,retired,walk-in,4,4.87,2023-03-11
40808,F,65,30-60k,employed,online,1,4.75,2024-01-12
40809,F,68,30-60k,employed,referral,18,10.63,2024-12-10
40810,F,53,30-60k,unemployed,referral,14,21.21,2023-08-28
40811,F,29,60-100k,retired,online,10,3.83,2023-05-28
40812,F,32,30-60k,student,referral,32,4.21,2024-02-20
40813,F,50,60-100k,student,walk-in,37,26.0,2024-03-28
40814,F,63,<30k,unemployed,walk-in,38,20.66,2024-01-12
40815,M,18,30-60k,student,walk-in,1,5.98,2024-02-01
40816,F,42,30-60k,employed,referral,20,12.99,2023-12-17
40817,F,30,100k+,employed,online,29,18.8,2024-02-23
40818,M,48,<30k,unemployed,online,19,5.96,2023-02-08
40819,F,26,<30k,employed,online,14,15.07,2023-07-23
40820,M,32,30-60k,employed,online,22,9.48,2024-01-23
40821,F,68,60-100k,employed,online,29,5.19,2024-12-07
40822,F,59,30-60k,student,online,12,4.39,2023-06-23
40823,M,31,<30k,employed,online,25,15.94,2024-07-04
40824,M,54,<30k,student,online,28,10.15,2024-03-30
40825,M,51,60-100k,student,online,24,11.68,2024-01-25
40826,M,64,60-100k,student,online,31,14.47,2024-09-01
40827,M,57,60-100k,employed,referral,2,21.14,2023-09-06
40828,M,35,30-60k,employed,online,10,11.94,2023-09-15
40829,M,46,30-60k,employed,online,32,17.21,2024-02-04
40830,F,42,60-100k,unemployed,online,20,5.11,2024-01-29
40831,M,60,60-100k,student,walk-in,23,3.85,2023-08-28
40832,M,37,30-60k,student,online,40,9.13,2023-10-18
40833,M,59,60-100k,unemployed,walk-in,15,5.52,2023-07-15
40834,M,18,100k+,employed,walk-in,13,11.17,2024-11-29
40835,M,52,<30k,retired,online,28,7.56,2024-01-10
40836,M,38,100k+,employed,referral,38,5.37,2024-09-05
40837,F,41,60-100k,employed,online,31,12.78,2024-10-17
40838,M,35,30-60k,employed,online,39,6.51,2024-04-08
40839,F,67,30-60k,employed,walk-in,10,5.23,2023-01-31
40840,F,67,<30k,retired,referral,4,22.75,2024-02-23
40841,Other,49,30-60k,student,online,25,11.28,2024-12-11
40842,M,63,60-100k,employed,referral,36,19.03,2023-10-02
40843,F,47,60-100k,unemployed,referral,12,3.77,2023-06-04
40844,M,53,100k+,retired,online,32,3.06,2023-11-10
40845,M,20,100k+,student,online,17,5.09,2023-04-30
40846,M,51,100k+,unemployed,walk-in,33,9.55,2024-12-08
40847,F,68,60-100k,employed,online,4,15.47,2024-09-22
40848,F,48,30-60k,employed,online,2,10.71,2024-05-04
40849,M,68,60-100k,retired,referral,21,8.54,2023-06-14
40850,F,47,30-60k,employed,referral,12,5.05,2023-01-21
40851,M,55,100k+,employed,walk-in,14,2.63,2023-10-28
40852,F,19,100k+,employed,online,39,3.19,2023-09-05
40853,M,38,30-60k,employed,walk-in,14,17.67,2024-08-17
40854,M,32,30-60k,student,walk-in,17,6.71,2023-03-28
40855,M,54,60-100k,employed,online,25,5.92,2023-01-27
40856,F,35,30-60k,unemployed,walk-in,2,4.07,2024-10-14
40857,F,37,30-60k,employed,walk-in,24,5.96,2023-02-13
40858,F,68,<30k,student,referral,34,3.63,2023-09-17
40859,M,49,60-100k,employed,referral,26,2.36,2023-11-28
40860,M,18,30-60k,employed,walk-in,15,15.17,2024-04-24
40861,M,50,100k+,student,walk-in,19,12.62,2024-06-30
40862,F,18,30-60k,retired,online,14,7.22,2023-09-10
40863,F,20,100k+,unemployed,referral,13,12.82,2023-03-27
40864,M,41,100k+,student,referral,28,5.6,2024-04-26
40865,M,42,30-60k,employed,online,15,8.93,2024-12-31
40866,M,35,<30k,employed,online,25,2.61,2024-12-02
40867,M,18,30-60k,employed,referral,6,5.99,2024-07-03
40868,M,48,30-60k,student,referral,38,8.66,2023-10-07
40869,F,58,<30k,employed,online,6,19.71,2024-06-29
40870,F,53,60-100k,student,online,5,17.88,2024-12-18
40871,F,33,<30k,retired,referral,21,35.49,2023-10-16
40872,F,46,100k+,retired,online,2,6.32,2023-06-11
40873,F,28,60-100k,retired,online,21,10.72,2024-07-09
40874,M,63,60-100k,employed,online,11,4.29,2024-11-24
40875,F,39,100k+,employed,walk-in,3,26.26,2024-03-01
40876,F,20,100k+,employed,walk-in,40,12.17,2023-05-02
40877,M,26,<30k,employed,referral,36,13.8,2023-07-12
40878,Other,39,<30k,student,walk-in,23,6.34,2023-08-24
40879,F,27,30-60k,unemployed,walk-in,24,6.34,2023-07-08
40880,M,44,60-100k,employed,walk-in,15,11.83,2024-02-20
40881,M,24,30-60k,retired,walk-in,8,2.46,2024-07-20
40882,M,36,60-100k,employed,walk-in,5,8.33,2024-02-19
40883,M,59,60-100k,student,online,15,30.92,2024-06-08
40884,F,35,<30k,student,walk-in,22,12.36,2024-05-09
40885,F,33,<30k,employed,walk-in,28,5.05,2023-09-09
40886,F,20,60-100k,employed,online,37,11.39,2024-10-01
40887,F,56,60-100k,employed,referral,23,14.37,2023-06-20
40888,M,41,30-60k,unemployed,online,32,2.31,2024-06-15
40889,M,46,30-60k,employed,walk-in,36,2.03,2024-12-03
40890,F,63,<30k,employed,walk-in,25,16.71,2023-09-15
40891,M,64,60-100k,unemployed,walk-in,36,23.16,2023-08-20
40892,M,63,60-100k,student,online,3,13.24,2024-02-21
40893,M,42,60-100k,employed,walk-in,8,7.48,2024-12-20
40894,M,57,<30k,student,online,40,8.6,2023-08-30
40895,M,29,<30k,employed,online,5,10.98,2024-01-26
40896,M,50,30-60k,employed,walk-in,4,19.24,2024-11-24
40897,M,45,100k+,employed,online,37,0.77,2023-11-09
40898,Other,31,<30k,employed,online,35,11.62,2024-04-30
40899,M,68,100k+,student,online,38,4.04,2023-09-28
40900,M,55,30-60k,employed,referral,32,22.7,2024-04-20
40901,F,46,30-60k,employed,walk-in,12,5.71,2024-09-13
40902,F,39,100k+,unemployed,online,5,18.86,2024-09-12
40903,F,24,60-100k,employed,referral,10,2.13,2024-11-15
40904,M,48,30-60k,unemployed,walk-in,38,3.16,2024-01-08
40905,M,51,60-100k,employed,walk-in,2,12.94,2024-05-16
40906,M,39,<30k,student,online,5,5.42,2023-01-02
40907,F,47,100k+,employed,online,5,4.56,2024-05-04
40908,F,59,<30k,employed,walk-in,21,6.43,2023-01-23
40909,M,55,<30k,employed,referral,18,6.35,2024-06-06
40910,M,35,30-60k,student,walk-in,17,10.39,2024-12-12
40911,M,60,60-100k,student,walk-in,5,9.07,2024-11-19
40912,M,38,<30k,employed,walk-in,22,2.95,2023-06-17
40913,M,62,30-60k,employed,online,11,6.12,2024-03-03
40914,Other,53,60-100k,retired,online,19,21.2,2023-05-19
40915,M,48,<30k,employed,online,20,8.66,2024-12-11
40916,F,36,30-60k,student,walk-in,29,8.37,2023-08-12
40917,M,64,30-60k,employed,walk-in,11,7.0,2023-06-15
40918,M,69,60-100k,student,online,14,16.51,2023-07-13
40919,F,46,60-100k,employed,walk-in,31,15.66,2024-11-04
40920,F,54,100k+,employed,online,1,2.35,2023-04-03
40921,F,41,60-100k,employed,online,39,18.78,2023-10-29
40922,F,63,60-100k,employed,walk-in,39,3.89,2023-10-08
40923,F,42,30-60k,student,online,12,6.9,2023-11-18
40924,Other,41,<30k,unemployed,walk-in,1,4.06,2023-04-24
40925,M,26,30-60k,student,walk-in,35,20.51,2023-10-16
40926,F,68,60-100k,employed,walk-in,29,13.12,2024-06-28
40927,F,42,60-100k,retired,walk-in,36,8.46,2024-11-24
40928,F,42,<30k,employed,online,34,28.53,2024-02-04
40929,M,24,30-60k,retired,walk-in,3,12.31,2023-11-12
40930,F,42,30-60k,employed,referral,25,16.94,2023-09-03
40931,M,55,30-60k,employed,online,35,7.89,2023-07-18
40932,M,69,30-60k,retired,online,26,3.06,2024-09-14
40933,M,35,100k+,employed,walk-in,21,11.55,2023-11-02
40934,M,64,30-60k,employed,online,9,6.78,2023-07-18
40935,F,45,<30k,unemployed,online,37,7.0,2023-08-14
40936,F,68,<30k,unemployed,walk-in,16,12.9,2024-04-16
40937,M,53,30-60k,employed,walk-in,30,5.82,2024-10-02
40938,F,21,30-60k,student,walk-in,16,9.4,2023-04-04
40939,M,63,<30k,employed,online,6,6.29,2024-06-04
40940,M,59,100k+,student,walk-in,30,8.51,2024-01-07
40941,F,40,30-60k,employed,online,34,4.69,2023-12-02
40942,F,39,30-60k,employed,online,30,19.07,2024-07-14
40943,F,19,30-60k,employed,walk-in,26,3.02,2024-02-04
40944,M,65,<30k,employed,online,27,16.27,2024-10-02
40945,M,32,60-100k,student,online,30,4.74,2023-03-20
40946,F,42,60-100k,student,walk-in,26,1.92,2023-07-10
40947,Other,39,60-100k,employed,walk-in,5,9.31,2024-09-11
40948,M,48,30-60k,employed,online,26,2.21,2023-01-15
40949,F,29,60-100k,retired,online,2,5.47,2024-04-11
40950,F,40,<30k,student,online,25,16.25,2023-07-05
40951,M,68,30-60k,employed,walk-in,16,5.4,2024-09-30
40952,Other,50,30-60k,employed,online,23,9.96,2023-06-27
40953,F,22,30-60k,employed,walk-in,27,10.76,2023-05-13
40954,M,27,<30k,employed,online,6,6.8,2024-01-28
40955,F,18,30-60k,retired,online,12,3.11,2024-11-24
40956,F,69,60-100k,student,walk-in,18,2.71,2024-07-24
40957,M,41,60-100k,employed,walk-in,29,11.75,2024-01-05
40958,M,37,100k+,employed,walk-in,19,8.85,2023-07-07
40959,M,49,60-100k,employed,online,25,25.95,2023-05-17
40960,F,44,60-100k,employed,walk-in,21,8.2,2024-06-21
40961,F,52,30-60k,employed,online,31,15.05,2023-04-14
40962,M,44,<30k,employed,referral,31,2.52,2024-03-19
40963,M,25,<30k,employed,referral,8,8.54,2023-12-10
40964,F,24,60-100k,student,online,30,10.22,2023-10-16
40965,F,67,<30k,employed,online,35,22.29,2023-05-03
40966,F,26,60-100k,student,online,31,4.45,2024-10-24
40967,F,29,100k+,unemployed,referral,39,1.77,2024-10-23
40968,M,18,30-60k,employed,online,23,6.75,2024-02-13
40969,F,64,60-100k,student,referral,23,6.44,2024-06-09
40970,M,45,<30k,employed,referral,38,10.51,2024-10-16
40971,F,38,60-100k,employed,walk-in,39,12.87,2023-06-20
40972,F,58,30-60k,employed,referral,25,12.01,2023-06-10
40973,F,60,60-100k,employed,online,38,6.53,2024-09-23
40974,M,44,30-60k,employed,referral,14,4.47,2024-03-28
40975,Other,22,<30k,unemployed,online,13,10.43,2024-08-26
40976,M,25,100k+,employed,walk-in,5,6.21,2023-08-09
40977,M,56,60-100k,employed,online,12,2.57,2023-07-23
40978,M,50,60-100k,retired,online,20,10.13,2023-03-25
40979,M,69,100k+,employed,walk-in,21,2.5,2024-05-29
40980,F,54,30-60k,employed,walk-in,2,21.9,2024-05-08
40981,F,36,30-60k,unemployed,online,35,14.36,2024-12-04
40982,M,40,60-100k,employed,online,7,18.3,2024-08-14
40983,M,31,60-100k,retired,walk-in,17,0.5,2024-08-16
40984,M,25,<30k,employed,referral,12,20.75,2024-04-13
40985,F,38,<30k,unemployed,walk-in,16,8.61,2024-11-23
40986,F,69,100k+,employed,walk-in,28,4.88,2023-07-26
40987,F,69,30-60k,unemployed,online,35,7.28,2024-02-29
40988,F,38,100k+,employed,walk-in,23,3.65,2024-09-03
40989,M,57,30-60k,student,walk-in,32,5.7,2023-06-26
40990,F,65,30-60k,employed,online,1,6.01,2023-03-11
40991,F,47,<30k,unemployed,online,31,23.99,2023-02-16
40992,F,28,30-60k,employed,online,3,7.35,2024-10-14
40993,F,53,30-60k,retired,walk-in,18,3.08,2024-03-11
40994,F,58,30-60k,employed,walk-in,32,6.17,2024-11-04
40995,M,67,30-60k,retired,walk-in,34,18.78,2023-08-07
40996,F,23,100k+,retired,walk-in,7,13.67,2023-09-17
40997,M,68,<30k,employed,online,4,11.74,2024-02-15
40998,F,45,100k+,student,referral,12,33.56,2024-04-26
40999,F,26,60-100k,employed,online,24,15.92,2023-09-13
41000,M,61,30-60k,employed,online,23,4.55,2024-09-14
41001,F,19,30-60k,employed,online,8,4.27,2023-02-04
41002,M,50,30-60k,employed,walk-in,22,4.41,2024-04-30
41003,F,40,30-60k,employed,online,23,10.65,2023-01-20
41004,M,32,<30k,unemployed,walk-in,10,14.45,2023-09-27
41005,F,24,60-100k,retired,online,17,1.62,2023-05-31
41006,F,20,<30k,employed,walk-in,29,7.67,2023-12-23
41007,F,29,30-60k,employed,online,16,10.7,2024-05-05
41008,F,18,60-100k,employed,online,1,27.15,2023-12-10
41009,M,57,100k+,employed,online,17,24.1,2024-07-03
41010,M,58,60-100k,employed,online,21,9.41,2023-01-02
41011,F,24,30-60k,unemployed,online,1,16.15,2023-03-19
41012,M,25,60-100k,employed,walk-in,36,5.68,2024-10-19
41013,F,68,60-100k,student,online,31,15.67,2024-11-11
41014,M,46,30-60k,student,online,18,6.7,2024-09-05
41015,M,40,<30k,student,walk-in,15,5.88,2024-02-11
41016,M,38,100k+,employed,referral,8,8.04,2023-08-28
41017,F,38,60-100k,employed,online,39,7.32,2023-06-20
41018,M,42,30-60k,unemployed,walk-in,36,4.56,2024-07-09
41019,F,33,100k+,employed,referral,26,7.91,2023-12-18
41020,M,56,<30k,student,walk-in,7,9.39,2024-11-15
41021,M,41,30-60k,unemployed,online,18,14.25,2023-02-26
41022,F,33,60-100k,employed,walk-in,3,6.19,2023-05-17
41023,M,30,30-60k,retired,walk-in,6,7.56,2024-02-10
41024,Other,55,100k+,student,online,20,12.62,2023-06-25
41025,M,60,100k+,employed,online,39,3.86,2024-09-10
41026,F,44,30-60k,employed,online,3,3.62,2023-04-29
41027,M,44,100k+,employed,walk-in,19,6.22,2024-04-28
41028,M,58,30-60k,employed,walk-in,13,5.38,2023-10-21
41029,M,60,60-100k,employed,online,9,2.8,2023-08-09
41030,F,20,100k+,employed,online,38,12.19,2024-07-10
41031,M,42,60-100k,employed,online,32,2.33,2023-12-04
41032,M,63,<30k,employed,walk-in,12,1.99,2023-10-08
41033,Other,57,30-60k,student,referral,3,6.03,2023-07-06
41034,M,45,60-100k,employed,online,27,11.31,2023-03-19
41035,M,18,30-60k,unemployed,online,32,7.06,2023-08-24
41036,F,63,<30k,unemployed,online,25,2.6,2024-03-25
41037,M,27,<30k,employed,walk-in,39,10.92,2024-10-23
41038,F,57,30-60k,employed,referral,21,6.82,2023-03-29
41039,F,62,<30k,employed,walk-in,25,15.54,2024-03-02
41040,M,23,30-60k,employed,walk-in,40,9.08,2024-06-01
41041,M,47,30-60k,employed,online,20,12.4,2023-02-21
41042,M,18,<30k,employed,walk-in,22,4.59,2024-11-02
41043,F,48,100k+,student,online,24,5.12,2024-06-02
41044,F,18,100k+,student,referral,23,10.89,2024-08-23
41045,M,67,30-60k,employed,online,27,11.15,2024-08-17
41046,M,24,<30k,employed,online,32,35.72,2024-02-28
41047,F,18,100k+,employed,referral,5,11.81,2023-01-30
41048,F,18,60-100k,employed,online,8,7.79,2024-06-10
41049,M,25,100k+,employed,online,14,14.72,2024-04-17
41050,F,39,60-100k,employed,walk-in,16,12.62,2023-01-21
41051,F,38,60-100k,employed,referral,17,25.29,2023-11-08
41052,F,35,60-100k,unemployed,online,29,25.35,2024-06-21
41053,F,46,60-100k,retired,walk-in,9,3.6,2023-04-21
41054,M,44,30-60k,retired,online,8,3.82,2023-06-29
41055,M,41,60-100k,employed,walk-in,24,6.01,2024-06-16
41056,Other,53,60-100k,employed,online,6,11.38,2024-05-09
41057,M,36,60-100k,student,walk-in,8,10.92,2023-01-12
41058,M,35,60-100k,retired,walk-in,8,10.06,2024-05-13
41059,F,41,<30k,student,online,30,18.51,2024-12-27
41060,F,41,60-100k,unemployed,online,4,15.85,2024-01-10
41061,M,35,30-60k,retired,online,29,10.53,2024-09-16
41062,F,27,100k+,retired,online,5,9.97,2023-02-23
41063,F,54,60-100k,student,walk-in,16,10.6,2023-11-08
41064,F,58,<30k,employed,walk-in,4,4.0,2024-06-06
41065,M,68,60-100k,employed,referral,15,1.99,2024-01-27
41066,M,45,60-100k,employed,walk-in,31,5.17,2023-04-09
41067,F,20,60-100k,retired,online,17,21.21,2024-02-20
41068,Other,26,100k+,retired,walk-in,7,5.25,2024-05-07
41069,M,24,<30k,employed,referral,11,8.8,2023-01-22
